dataset,object,descriptor,category,distanceFunction,time,similarity
GoogleDataset,0962,FPFH,0-100,Euclidian,0.027557583,1.0
GoogleDataset,0962,QUICCI,0-100,Cosine,0.042082174,1.0
GoogleDataset,0962,QUICCI,0-100,Euclidian,0.028952348,1.0
GoogleDataset,0962,RICI,0-100,Cosine,0.785023047,1.0
GoogleDataset,0962,RICI,0-100,Euclidian,0.436571038,1.0
GoogleDataset,0962,SI,0-100,Cosine,0.681002704,0.9999999999999998
GoogleDataset,0962,SI,0-100,Euclidian,0.416769728,0.9999255404901067
GoogleDataset,0963,3DSC,0-100,Cosine,1.241830265,0.9960106382978723
GoogleDataset,0963,3DSC,0-100,Euclidian,0.690398497,1.0
GoogleDataset,0963,FPFH,0-100,Cosine,0.034377694,1.0
GoogleDataset,0963,FPFH,0-100,Euclidian,0.025344248,1.0
GoogleDataset,0963,QUICCI,0-100,Cosine,0.037344216,1.0
GoogleDataset,0963,QUICCI,0-100,Euclidian,0.02598326,1.0
GoogleDataset,0963,RICI,0-100,Cosine,0.703429574,1.0
GoogleDataset,0963,RICI,0-100,Euclidian,0.392716865,1.0
GoogleDataset,0963,SI,0-100,Cosine,0.608812477,0.9999999999999999
GoogleDataset,0963,SI,0-100,Euclidian,0.37543298,0.9999527242469501
GoogleDataset,0964,3DSC,0-100,Cosine,0.579470266,0.0
GoogleDataset,0964,3DSC,0-100,Euclidian,0.321559899,1.0
GoogleDataset,0964,FPFH,0-100,Cosine,0.016121499,1.0
GoogleDataset,0964,FPFH,0-100,Euclidian,0.011832088,1.0
GoogleDataset,0964,QUICCI,0-100,Cosine,0.017183097,1.0
GoogleDataset,0964,QUICCI,0-100,Euclidian,0.012003521,1.0
GoogleDataset,0964,RICI,0-100,Cosine,0.318938491,1.0
GoogleDataset,0964,RICI,0-100,Euclidian,0.181874447,1.0
GoogleDataset,0964,SI,0-100,Cosine,0.27893386,0.9981179422834837
GoogleDataset,0964,SI,0-100,Euclidian,0.174022695,0.9971867865513975
GoogleDataset,0965,3DSC,0-100,Cosine,0.645930704,0.9945739302010113
GoogleDataset,0965,3DSC,0-100,Euclidian,0.35915178,1.0
GoogleDataset,0965,FPFH,0-100,Cosine,0.018129776,1.0
GoogleDataset,0965,FPFH,0-100,Euclidian,0.013292332,1.0
GoogleDataset,0965,QUICCI,0-100,Cosine,0.019868251,1.0
GoogleDataset,0965,QUICCI,0-100,Euclidian,0.01360847,1.0
GoogleDataset,0965,RICI,0-100,Cosine,0.370188913,1.0
GoogleDataset,0965,RICI,0-100,Euclidian,0.20693561,1.0
GoogleDataset,0965,SI,0-100,Cosine,0.317015907,0.9999999999999984
GoogleDataset,0965,SI,0-100,Euclidian,0.197788493,0.9998719967861925
GoogleDataset,0966,3DSC,0-100,Cosine,1.111010553,0.915379113018598
GoogleDataset,0966,3DSC,0-100,Euclidian,0.619258607,1.0
GoogleDataset,0966,FPFH,0-100,Cosine,0.03078617,1.0
GoogleDataset,0966,FPFH,0-100,Euclidian,0.022889448,1.0
GoogleDataset,0966,QUICCI,0-100,Cosine,0.033814138,1.0
GoogleDataset,0966,QUICCI,0-100,Euclidian,0.023437099,1.0
GoogleDataset,0966,RICI,0-100,Cosine,0.630653333,1.0
GoogleDataset,0966,RICI,0-100,Euclidian,0.356680007,1.0
GoogleDataset,0966,SI,0-100,Cosine,0.541820535,0.9999999999999967
GoogleDataset,0966,SI,0-100,Euclidian,0.336504006,0.9997300892659955
GoogleDataset,0967,3DSC,0-100,Cosine,1.46347739,0.9999999999999984
GoogleDataset,0967,3DSC,0-100,Euclidian,0.817431644,0.9999992848628313
GoogleDataset,0967,FPFH,0-100,Cosine,0.039888537,1.0
GoogleDataset,0967,FPFH,0-100,Euclidian,0.028980259,1.0
GoogleDataset,0967,QUICCI,0-100,Cosine,0.042385068,1.0
GoogleDataset,0967,QUICCI,0-100,Euclidian,0.029975168,1.0
GoogleDataset,0967,RICI,0-100,Cosine,0.810118328,1.0
GoogleDataset,0967,RICI,0-100,Euclidian,0.450788345,1.0
GoogleDataset,0967,SI,0-100,Cosine,0.694646577,0.9990129955584798
GoogleDataset,0967,SI,0-100,Euclidian,0.433949259,0.9998313442021965
GoogleDataset,0968,3DSC,0-100,Cosine,0.534222739,0.0
GoogleDataset,0968,3DSC,0-100,Euclidian,0.298440369,1.0
GoogleDataset,0968,FPFH,0-100,Cosine,0.015034369,1.0
GoogleDataset,0968,FPFH,0-100,Euclidian,0.011005817,1.0
GoogleDataset,0968,QUICCI,0-100,Cosine,0.016499884,1.0
GoogleDataset,0968,QUICCI,0-100,Euclidian,0.011361501,1.0
GoogleDataset,0968,RICI,0-100,Cosine,0.301586653,1.0
GoogleDataset,0968,RICI,0-100,Euclidian,0.17217062,1.0
GoogleDataset,0968,SI,0-100,Cosine,0.260401731,0.9999999999999942
GoogleDataset,0968,SI,0-100,Euclidian,0.161954815,0.9995548864746934
GoogleDataset,0969,3DSC,0-100,Cosine,1.031118356,0.0
GoogleDataset,0969,3DSC,0-100,Euclidian,0.573414659,1.0
GoogleDataset,0969,FPFH,0-100,Cosine,0.028840426,1.0
GoogleDataset,0969,FPFH,0-100,Euclidian,0.021169277,1.0
GoogleDataset,0969,QUICCI,0-100,Cosine,0.031744319,1.0
GoogleDataset,0969,QUICCI,0-100,Euclidian,0.021965563,1.0
GoogleDataset,0969,RICI,0-100,Cosine,0.581957352,1.0
GoogleDataset,0969,RICI,0-100,Euclidian,0.32778619,1.0
GoogleDataset,0969,SI,0-100,Cosine,0.501671577,0.9999999999999998
GoogleDataset,0969,SI,0-100,Euclidian,0.311161904,0.9999196378956182
GoogleDataset,0970,3DSC,0-100,Cosine,1.952258467,0.7202162382700938
GoogleDataset,0970,3DSC,0-100,Euclidian,1.085707263,1.0
GoogleDataset,0970,FPFH,0-100,Cosine,0.053954608,1.0
GoogleDataset,0970,FPFH,0-100,Euclidian,0.039779651,1.0
GoogleDataset,0970,QUICCI,0-100,Cosine,0.061718846,1.0
GoogleDataset,0970,QUICCI,0-100,Euclidian,0.045157572,1.0
GoogleDataset,0970,RICI,0-100,Cosine,1.104314211,1.0
GoogleDataset,0970,RICI,0-100,Euclidian,0.620365306,1.0
GoogleDataset,0970,SI,0-100,Cosine,0.96273794,0.9999999999999997
GoogleDataset,0970,SI,0-100,Euclidian,0.595392338,0.9999007216038742
GoogleDataset,0971,3DSC,0-100,Cosine,1.150634045,0.8916462418300654
GoogleDataset,0971,3DSC,0-100,Euclidian,0.63522317,1.0
GoogleDataset,0971,FPFH,0-100,Cosine,0.032277347,1.0
GoogleDataset,0971,FPFH,0-100,Euclidian,0.023802694,1.0
GoogleDataset,0971,QUICCI,0-100,Cosine,0.033020474,1.0
GoogleDataset,0971,QUICCI,0-100,Euclidian,0.022694427,1.0
GoogleDataset,0971,RICI,0-100,Cosine,0.645596024,1.0
GoogleDataset,0971,RICI,0-100,Euclidian,0.361429752,1.0
GoogleDataset,0971,SI,0-100,Cosine,0.562450227,0.9999999999999992
GoogleDataset,0971,SI,0-100,Euclidian,0.351073958,0.9997815653296168
GoogleDataset,0972,3DSC,0-100,Cosine,0.820185759,0.12250586854460094
GoogleDataset,0972,3DSC,0-100,Euclidian,0.457601457,1.0
GoogleDataset,0972,FPFH,0-100,Cosine,0.023116196,1.0
GoogleDataset,0972,FPFH,0-100,Euclidian,0.01679762,1.0
GoogleDataset,0972,QUICCI,0-100,Cosine,0.025694126,0.9960876369327074
GoogleDataset,0972,QUICCI,0-100,Euclidian,0.017372088,1.0
GoogleDataset,0972,RICI,0-100,Cosine,0.455932497,0.9960876369327074
GoogleDataset,0972,RICI,0-100,Euclidian,0.263615588,1.0
GoogleDataset,0972,SI,0-100,Cosine,0.397995281,0.9999999999999979
GoogleDataset,0972,SI,0-100,Euclidian,0.250283693,0.9997437990889322
GoogleDataset,0973,3DSC,0-100,Cosine,0.507615222,0.48036443606660384
GoogleDataset,0973,3DSC,0-100,Euclidian,0.282787388,0.6035972353125981
GoogleDataset,0973,FPFH,0-100,Cosine,0.014242568,1.0
GoogleDataset,0973,FPFH,0-100,Euclidian,0.010483646,1.0
GoogleDataset,0973,QUICCI,0-100,Cosine,0.015313505,1.0
GoogleDataset,0973,QUICCI,0-100,Euclidian,0.010619473,1.0
GoogleDataset,0973,RICI,0-100,Cosine,0.283624232,1.0
GoogleDataset,0973,RICI,0-100,Euclidian,0.161426717,1.0
GoogleDataset,0973,SI,0-100,Cosine,0.246333293,0.99976437323279
GoogleDataset,0973,SI,0-100,Euclidian,0.153258995,0.9995322073574344
GoogleDataset,0974,3DSC,0-100,Cosine,0.894057473,0.7073689811119979
GoogleDataset,0974,3DSC,0-100,Euclidian,0.499810189,1.0
GoogleDataset,0974,FPFH,0-100,Cosine,0.026044024,1.0
GoogleDataset,0974,FPFH,0-100,Euclidian,0.018987282,1.0
GoogleDataset,0974,QUICCI,0-100,Cosine,0.027967592,1.0
GoogleDataset,0974,QUICCI,0-100,Euclidian,0.018803588,1.0
GoogleDataset,0974,RICI,0-100,Cosine,0.510243534,1.0
GoogleDataset,0974,RICI,0-100,Euclidian,0.287263107,1.0
GoogleDataset,0974,SI,0-100,Cosine,0.434882344,0.9999999999999989
GoogleDataset,0974,SI,0-100,Euclidian,0.270462161,0.9998074535308604
GoogleDataset,0975,3DSC,0-100,Cosine,3.746621763,0.34142415385267083
GoogleDataset,0975,3DSC,0-100,Euclidian,2.082790497,1.0
GoogleDataset,0975,FPFH,0-100,Cosine,0.102869369,1.0
GoogleDataset,0975,FPFH,0-100,Euclidian,0.075215832,1.0
GoogleDataset,0975,QUICCI,0-100,Cosine,0.113480958,1.0
GoogleDataset,0975,QUICCI,0-100,Euclidian,0.076822419,1.0
GoogleDataset,0975,RICI,0-100,Cosine,2.093402613,1.0
GoogleDataset,0975,RICI,0-100,Euclidian,1.167570485,1.0
GoogleDataset,0975,SI,0-100,Cosine,1.80987837,0.9999999999999999
GoogleDataset,0975,SI,0-100,Euclidian,1.13131656,0.9999550341209426
GoogleDataset,0976,3DSC,0-100,Cosine,11.721283715,0.9997508974516468
GoogleDataset,0976,3DSC,0-100,Euclidian,6.493291626,1.0
GoogleDataset,0976,FPFH,0-100,Cosine,0.325643281,1.0
GoogleDataset,0976,FPFH,0-100,Euclidian,0.239358601,1.0
GoogleDataset,0976,QUICCI,0-100,Cosine,0.346546012,0.9999795258179436
GoogleDataset,0976,QUICCI,0-100,Euclidian,0.240919996,1.0
GoogleDataset,0976,RICI,0-100,Cosine,6.545563271,0.9999795258179436
GoogleDataset,0976,RICI,0-100,Euclidian,3.623001918,1.0
GoogleDataset,0976,SI,0-100,Cosine,5.831353939,0.9999795258179434
GoogleDataset,0976,SI,0-100,Euclidian,3.621890256,0.9999728612974657
GoogleDataset,0977,3DSC,0-100,Cosine,2.980902545,0.8879722333466827
GoogleDataset,0977,3DSC,0-100,Euclidian,1.628673405,1.0
GoogleDataset,0977,FPFH,0-100,Cosine,0.081423566,1.0
GoogleDataset,0977,FPFH,0-100,Euclidian,0.059206447,1.0
GoogleDataset,0977,QUICCI,0-100,Cosine,0.090021548,1.0
GoogleDataset,0977,QUICCI,0-100,Euclidian,0.062880915,1.0
GoogleDataset,0977,RICI,0-100,Cosine,1.705451079,1.0
GoogleDataset,0977,RICI,0-100,Euclidian,0.960415593,1.0
GoogleDataset,0977,SI,0-100,Cosine,1.451417941,0.9996395674809769
GoogleDataset,0977,SI,0-100,Euclidian,0.917837777,0.9996890824468485
GoogleDataset,0978,3DSC,0-100,Cosine,2.444042931,0.0
GoogleDataset,0978,3DSC,0-100,Euclidian,1.353888843,1.0
GoogleDataset,0978,FPFH,0-100,Cosine,0.068154419,1.0
GoogleDataset,0978,FPFH,0-100,Euclidian,0.049462424,1.0
GoogleDataset,0978,QUICCI,0-100,Cosine,0.074063445,0.999902761571373
GoogleDataset,0978,QUICCI,0-100,Euclidian,0.051140642,1.0
GoogleDataset,0978,RICI,0-100,Cosine,1.364851815,0.999902761571373
GoogleDataset,0978,RICI,0-100,Euclidian,0.781735442,1.0
GoogleDataset,0978,SI,0-100,Cosine,1.187917049,0.9999027615713729
GoogleDataset,0978,SI,0-100,Euclidian,0.749322316,0.9997996950927408
GoogleDataset,0979,3DSC,0-100,Cosine,1.721912444,0.9629730713245997
GoogleDataset,0979,3DSC,0-100,Euclidian,0.959561638,1.0
GoogleDataset,0979,FPFH,0-100,Cosine,0.048255946,1.0
GoogleDataset,0979,FPFH,0-100,Euclidian,0.035754363,1.0
GoogleDataset,0979,QUICCI,0-100,Cosine,0.052504083,1.0
GoogleDataset,0979,QUICCI,0-100,Euclidian,0.036734448,1.0
GoogleDataset,0979,RICI,0-100,Cosine,0.977201349,1.0
GoogleDataset,0979,RICI,0-100,Euclidian,0.546833852,1.0
GoogleDataset,0979,SI,0-100,Cosine,0.8470026,0.9999999999999997
GoogleDataset,0979,SI,0-100,Euclidian,0.525787694,0.9998946115078263
GoogleDataset,0980,3DSC,0-100,Cosine,2.738941178,0.0
GoogleDataset,0980,3DSC,0-100,Euclidian,1.52033583,1.0
GoogleDataset,0980,FPFH,0-100,Cosine,0.076685761,1.0
GoogleDataset,0980,FPFH,0-100,Euclidian,0.05646085,1.0
GoogleDataset,0980,QUICCI,0-100,Cosine,0.082343888,1.0
GoogleDataset,0980,QUICCI,0-100,Euclidian,0.057437794,1.0
GoogleDataset,0980,RICI,0-100,Cosine,1.534407832,1.0
GoogleDataset,0980,RICI,0-100,Euclidian,0.866266975,1.0
GoogleDataset,0980,SI,0-100,Cosine,1.333534206,0.9999999999999998
GoogleDataset,0980,SI,0-100,Euclidian,0.82189061,0.9998833290002884
GoogleDataset,0981,3DSC,0-100,Cosine,4.850206376,0.9999999999999979
GoogleDataset,0981,3DSC,0-100,Euclidian,2.710323726,0.999998803464993
GoogleDataset,0981,FPFH,0-100,Cosine,0.133053968,1.0
GoogleDataset,0981,FPFH,0-100,Euclidian,0.097632928,1.0
GoogleDataset,0981,QUICCI,0-100,Cosine,0.145878164,1.0
GoogleDataset,0981,QUICCI,0-100,Euclidian,0.101307488,1.0
GoogleDataset,0981,RICI,0-100,Cosine,2.835985215,1.0
GoogleDataset,0981,RICI,0-100,Euclidian,1.519483363,1.0
GoogleDataset,0981,SI,0-100,Cosine,2.425971542,0.9999999999999999
GoogleDataset,0981,SI,0-100,Euclidian,1.46479214,0.9999660353780346
GoogleDataset,0982,3DSC,0-100,Cosine,1.290716455,0.6225596529284165
GoogleDataset,0982,3DSC,0-100,Euclidian,0.719857646,1.0
GoogleDataset,0982,FPFH,0-100,Cosine,0.036215928,1.0
GoogleDataset,0982,FPFH,0-100,Euclidian,0.026654032,1.0
GoogleDataset,0982,QUICCI,0-100,Cosine,0.040025098,1.0
GoogleDataset,0982,QUICCI,0-100,Euclidian,0.027900848,1.0
GoogleDataset,0982,RICI,0-100,Cosine,0.747082852,1.0
GoogleDataset,0982,RICI,0-100,Euclidian,0.415966519,1.0
GoogleDataset,0982,SI,0-100,Cosine,0.634975852,0.9999999999999996
GoogleDataset,0982,SI,0-100,Euclidian,0.393176169,0.9999147402900542
GoogleDataset,0983,3DSC,0-100,Cosine,1.820562037,0.0
GoogleDataset,0983,3DSC,0-100,Euclidian,0.987061394,1.0
GoogleDataset,0983,FPFH,0-100,Cosine,0.050066011,1.0
GoogleDataset,0983,FPFH,0-100,Euclidian,0.036605618,1.0
GoogleDataset,0983,QUICCI,0-100,Cosine,0.054273007,1.0
GoogleDataset,0983,QUICCI,0-100,Euclidian,0.037612536,1.0
GoogleDataset,0983,RICI,0-100,Cosine,0.996597589,1.0
GoogleDataset,0983,RICI,0-100,Euclidian,0.560975042,1.0
GoogleDataset,0983,SI,0-100,Cosine,0.864528001,0.9999999999999999
GoogleDataset,0983,SI,0-100,Euclidian,0.542611076,0.9999724626875224
GoogleDataset,0984,3DSC,0-100,Cosine,2.165042341,0.0
GoogleDataset,0984,3DSC,0-100,Euclidian,1.201671163,1.0
GoogleDataset,0984,FPFH,0-100,Cosine,0.060087092,1.0
GoogleDataset,0984,FPFH,0-100,Euclidian,0.043301814,1.0
GoogleDataset,0984,QUICCI,0-100,Cosine,0.064760376,1.0
GoogleDataset,0984,QUICCI,0-100,Euclidian,0.04535132,1.0
GoogleDataset,0984,RICI,0-100,Cosine,1.21212221,1.0
GoogleDataset,0984,RICI,0-100,Euclidian,0.687043906,1.0
GoogleDataset,0984,SI,0-100,Cosine,1.048063585,0.9999999999999998
GoogleDataset,0984,SI,0-100,Euclidian,0.654909226,0.9999038544127267
GoogleDataset,0985,3DSC,0-100,Cosine,1.609696589,0.0
GoogleDataset,0985,3DSC,0-100,Euclidian,0.896344262,1.0
GoogleDataset,0985,FPFH,0-100,Cosine,0.049391842,1.0
GoogleDataset,0985,FPFH,0-100,Euclidian,0.036391617,1.0
GoogleDataset,0985,QUICCI,0-100,Cosine,0.048510125,1.0
GoogleDataset,0985,QUICCI,0-100,Euclidian,0.03383983,1.0
GoogleDataset,0985,RICI,0-100,Cosine,0.897806735,1.0
GoogleDataset,0985,RICI,0-100,Euclidian,0.511968333,1.0
GoogleDataset,0985,SI,0-100,Cosine,0.784453215,0.9999999999999998
GoogleDataset,0985,SI,0-100,Euclidian,0.4883565,0.999942942489425
GoogleDataset,0986,3DSC,0-100,Cosine,1.723153863,0.37844767844767846
GoogleDataset,0986,3DSC,0-100,Euclidian,0.960062456,1.0
GoogleDataset,0986,FPFH,0-100,Cosine,0.048056662,1.0
GoogleDataset,0986,FPFH,0-100,Euclidian,0.035826855,1.0
GoogleDataset,0986,QUICCI,0-100,Cosine,0.052163144,1.0
GoogleDataset,0986,QUICCI,0-100,Euclidian,0.03623122,1.0
GoogleDataset,0986,RICI,0-100,Cosine,0.97318013,1.0
GoogleDataset,0986,RICI,0-100,Euclidian,0.549238235,1.0
GoogleDataset,0986,SI,0-100,Cosine,0.841372827,0.9999999999999998
GoogleDataset,0986,SI,0-100,Euclidian,0.525886975,0.9999267892830634
GoogleDataset,0987,3DSC,0-100,Cosine,2.346240075,0.4005417301506687
GoogleDataset,0987,3DSC,0-100,Euclidian,1.301830748,1.0
GoogleDataset,0987,FPFH,0-100,Cosine,0.065198379,1.0
GoogleDataset,0987,FPFH,0-100,Euclidian,0.048163157,1.0
GoogleDataset,0987,QUICCI,0-100,Cosine,0.070862631,1.0
GoogleDataset,0987,QUICCI,0-100,Euclidian,0.049314639,1.0
GoogleDataset,0987,RICI,0-100,Cosine,1.327713336,1.0
GoogleDataset,0987,RICI,0-100,Euclidian,0.746858384,1.0
GoogleDataset,0987,SI,0-100,Cosine,1.148657906,0.9999999999999999
GoogleDataset,0987,SI,0-100,Euclidian,0.717024409,0.9999682030309996
GoogleDataset,0988,3DSC,0-100,Cosine,2.551605579,1.0
GoogleDataset,0988,3DSC,0-100,Euclidian,1.419015933,1.0
GoogleDataset,0988,FPFH,0-100,Cosine,0.071433306,1.0
GoogleDataset,0988,FPFH,0-100,Euclidian,0.052205928,1.0
GoogleDataset,0988,QUICCI,0-100,Cosine,0.076667313,1.0
GoogleDataset,0988,QUICCI,0-100,Euclidian,0.053285129,1.0
GoogleDataset,0988,RICI,0-100,Cosine,1.451039932,1.0
GoogleDataset,0988,RICI,0-100,Euclidian,0.811689317,1.0
GoogleDataset,0988,SI,0-100,Cosine,1.252898303,0.9999076383116282
GoogleDataset,0988,SI,0-100,Euclidian,0.778048624,0.9999642616061217
GoogleDataset,0989,3DSC,0-100,Cosine,3.424639069,0.0
GoogleDataset,0989,3DSC,0-100,Euclidian,1.90561932,1.0
GoogleDataset,0989,FPFH,0-100,Cosine,0.09672195,1.0
GoogleDataset,0989,FPFH,0-100,Euclidian,0.070998705,1.0
GoogleDataset,0989,QUICCI,0-100,Cosine,0.10307288,1.0
GoogleDataset,0989,QUICCI,0-100,Euclidian,0.071112175,1.0
GoogleDataset,0989,RICI,0-100,Cosine,1.925191235,1.0
GoogleDataset,0989,RICI,0-100,Euclidian,1.092855192,1.0
GoogleDataset,0989,SI,0-100,Cosine,1.672397857,0.9999999999999999
GoogleDataset,0989,SI,0-100,Euclidian,1.044307142,0.999966373477282
GoogleDataset,0990,3DSC,0-100,Cosine,0.455087119,0.8244956772334294
GoogleDataset,0990,3DSC,0-100,Euclidian,0.251528444,1.0
GoogleDataset,0990,FPFH,0-100,Cosine,0.012785246,1.0
GoogleDataset,0990,FPFH,0-100,Euclidian,0.00934338,1.0
GoogleDataset,0990,QUICCI,0-100,Cosine,0.014022145,1.0
GoogleDataset,0990,QUICCI,0-100,Euclidian,0.009591122,1.0
GoogleDataset,0990,RICI,0-100,Cosine,0.256467746,1.0
GoogleDataset,0990,RICI,0-100,Euclidian,0.14335993,1.0
GoogleDataset,0990,SI,0-100,Cosine,0.221651636,0.9999999999999946
GoogleDataset,0990,SI,0-100,Euclidian,0.136272833,0.9995916338677485
GoogleDataset,0991,3DSC,0-100,Cosine,0.71100993,0.7165083524402227
GoogleDataset,0991,3DSC,0-100,Euclidian,0.396349262,1.0
GoogleDataset,0991,FPFH,0-100,Cosine,0.020432437,1.0
GoogleDataset,0991,FPFH,0-100,Euclidian,0.014184893,1.0
GoogleDataset,0991,QUICCI,0-100,Cosine,0.021921501,1.0
GoogleDataset,0991,QUICCI,0-100,Euclidian,0.01516336,1.0
GoogleDataset,0991,RICI,0-100,Cosine,0.401237742,1.0
GoogleDataset,0991,RICI,0-100,Euclidian,0.224423355,1.0
GoogleDataset,0991,SI,0-100,Cosine,0.345226971,0.9999999999999925
GoogleDataset,0991,SI,0-100,Euclidian,0.212926678,0.999553078335607
GoogleDataset,0992,3DSC,0-100,Cosine,10.465662003,1.0
GoogleDataset,0992,3DSC,0-100,Euclidian,5.722343633,1.0
GoogleDataset,0992,FPFH,0-100,Cosine,0.285350601,1.0
GoogleDataset,0992,FPFH,0-100,Euclidian,0.211305924,1.0
GoogleDataset,0992,QUICCI,0-100,Cosine,0.310750318,1.0
GoogleDataset,0992,QUICCI,0-100,Euclidian,0.219437704,1.0
GoogleDataset,0992,RICI,0-100,Cosine,5.877145734,1.0
GoogleDataset,0992,RICI,0-100,Euclidian,3.277497287,1.0
GoogleDataset,0992,SI,0-100,Cosine,5.170398663,0.9999999999999999
GoogleDataset,0992,SI,0-100,Euclidian,3.184472916,0.999987970312491
GoogleDataset,0993,3DSC,0-100,Cosine,1.416004881,0.0
GoogleDataset,0993,3DSC,0-100,Euclidian,0.786139237,1.0
GoogleDataset,0993,FPFH,0-100,Cosine,0.039147835,1.0
GoogleDataset,0993,FPFH,0-100,Euclidian,0.028701917,1.0
GoogleDataset,0993,QUICCI,0-100,Cosine,0.042908877,1.0
GoogleDataset,0993,QUICCI,0-100,Euclidian,0.029688334,1.0
GoogleDataset,0993,RICI,0-100,Cosine,0.788519093,1.0
GoogleDataset,0993,RICI,0-100,Euclidian,0.451030774,1.0
GoogleDataset,0993,SI,0-100,Cosine,0.687713809,0.9999999999999971
GoogleDataset,0993,SI,0-100,Euclidian,0.431453641,0.9995892943008733
GoogleDataset,0994,3DSC,0-100,Cosine,7.806761504,0.9798764874228046
GoogleDataset,0994,3DSC,0-100,Euclidian,4.380739469,1.0
GoogleDataset,0994,FPFH,0-100,Cosine,0.21995829,1.0
GoogleDataset,0994,FPFH,0-100,Euclidian,0.159824887,1.0
GoogleDataset,0994,QUICCI,0-100,Cosine,0.238232527,1.0
GoogleDataset,0994,QUICCI,0-100,Euclidian,0.164305,1.0
GoogleDataset,0994,RICI,0-100,Cosine,4.410282416,1.0
GoogleDataset,0994,RICI,0-100,Euclidian,2.470147793,1.0
GoogleDataset,0994,SI,0-100,Cosine,3.851893324,0.9999999999999999
GoogleDataset,0994,SI,0-100,Euclidian,2.393223578,0.9999806656934114
GoogleDataset,0995,3DSC,0-100,Cosine,0.812746696,0.0
GoogleDataset,0995,3DSC,0-100,Euclidian,0.449754918,0.999951648776714
GoogleDataset,0995,FPFH,0-100,Cosine,0.023044878,0.999951648776714
GoogleDataset,0995,FPFH,0-100,Euclidian,0.016491514,0.999951648776714
GoogleDataset,0995,QUICCI,0-100,Cosine,0.024242092,0.9998065951068562
GoogleDataset,0995,QUICCI,0-100,Euclidian,0.016808653,0.999951648776714
GoogleDataset,0995,RICI,0-100,Cosine,0.454174599,0.9998065951068562
GoogleDataset,0995,RICI,0-100,Euclidian,0.256227721,0.999951648776714
GoogleDataset,0995,SI,0-100,Cosine,0.394399894,0.9998065951068518
GoogleDataset,0995,SI,0-100,Euclidian,0.241856807,0.9993099929349195
GoogleDataset,0996,3DSC,0-100,Cosine,1.04156816,0.0
GoogleDataset,0996,3DSC,0-100,Euclidian,0.579343702,1.0
GoogleDataset,0996,FPFH,0-100,Cosine,0.029432535,1.0
GoogleDataset,0996,FPFH,0-100,Euclidian,0.021780744,1.0
GoogleDataset,0996,QUICCI,0-100,Cosine,0.031943869,1.0
GoogleDataset,0996,QUICCI,0-100,Euclidian,0.021945936,1.0
GoogleDataset,0996,RICI,0-100,Cosine,0.583336698,1.0
GoogleDataset,0996,RICI,0-100,Euclidian,0.331289945,1.0
GoogleDataset,0996,SI,0-100,Cosine,0.506288323,0.9999999999999996
GoogleDataset,0996,SI,0-100,Euclidian,0.313540596,0.9999266422727886
GoogleDataset,0997,3DSC,0-100,Cosine,3.081813434,1.0
GoogleDataset,0997,3DSC,0-100,Euclidian,1.669019433,1.0
GoogleDataset,0997,FPFH,0-100,Cosine,0.083632783,1.0
GoogleDataset,0997,FPFH,0-100,Euclidian,0.061642427,1.0
GoogleDataset,0997,QUICCI,0-100,Cosine,0.088376809,1.0
GoogleDataset,0997,QUICCI,0-100,Euclidian,0.062319169,1.0
GoogleDataset,0997,RICI,0-100,Cosine,1.709406587,1.0
GoogleDataset,0997,RICI,0-100,Euclidian,0.958433149,1.0
GoogleDataset,0997,SI,0-100,Cosine,1.473047686,0.9999999999999998
GoogleDataset,0997,SI,0-100,Euclidian,0.914573026,0.999926725157022
GoogleDataset,0998,3DSC,0-100,Cosine,2.506931074,0.32442059270516715
GoogleDataset,0998,3DSC,0-100,Euclidian,1.398913475,1.0
GoogleDataset,0998,FPFH,0-100,Cosine,0.068942113,1.0
GoogleDataset,0998,FPFH,0-100,Euclidian,0.05103714,1.0
GoogleDataset,0998,QUICCI,0-100,Cosine,0.075892566,0.9999050151975684
GoogleDataset,0998,QUICCI,0-100,Euclidian,0.051688073,1.0
GoogleDataset,0998,RICI,0-100,Cosine,1.409096979,0.9999050151975684
GoogleDataset,0998,RICI,0-100,Euclidian,0.790807713,1.0
GoogleDataset,0998,SI,0-100,Cosine,1.216897903,0.9999050151975681
GoogleDataset,0998,SI,0-100,Euclidian,0.758580758,0.999808914416222
GoogleDataset,0999,3DSC,0-100,Cosine,1.44590299,0.914854183701281
GoogleDataset,0999,3DSC,0-100,Euclidian,0.803703981,1.0
GoogleDataset,0999,FPFH,0-100,Cosine,0.040826094,1.0
GoogleDataset,0999,FPFH,0-100,Euclidian,0.029561167,1.0
GoogleDataset,0999,QUICCI,0-100,Cosine,0.044405582,1.0
GoogleDataset,0999,QUICCI,0-100,Euclidian,0.030773318,1.0
GoogleDataset,0999,RICI,0-100,Cosine,0.825636808,1.0
GoogleDataset,0999,RICI,0-100,Euclidian,0.458753602,1.0
GoogleDataset,0999,SI,0-100,Cosine,0.716018702,0.9999999999999994
GoogleDataset,0999,SI,0-100,Euclidian,0.442443979,0.9998560040608919
GoogleDataset,1000,3DSC,0-100,Cosine,1.12596255,0.3692803513245502
GoogleDataset,1000,3DSC,0-100,Euclidian,0.623152288,1.0
GoogleDataset,1000,FPFH,0-100,Cosine,0.030912187,1.0
GoogleDataset,1000,FPFH,0-100,Euclidian,0.022967575,1.0
